,225,468,798,1269,1588,1693,2260,2285,2189,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-07-04 20:00:00,3.472250045,0.76649999625,7.0389999725,3.98875004,5.908250095,4.386000037500001,3.8052500475000004,2.4054999925000002,14.972249975,18,8,0.0,15.1,4,0,05:00 AM,09:09 PM,04:38 AM,09:33 PM,14,14,15,14,29,75,93,0.6,1012,15,10,188,17,HU1
2016-07-04 21:00:00,2.805750015,0.63324998325,6.341500009999999,3.38074997,4.97749996,3.93050003,3.1387500175,2.3277499675,12.444250099999998,18,8,0.0,15.1,4,0,05:00 AM,09:09 PM,04:38 AM,09:33 PM,14,14,15,14,34,63,96,0.8,1012,15,10,198,19,HU1
2016-07-04 22:00:00,2.111,0.4527499975,4.7502499799999995,2.7497500199999996,2.9667499674999998,2.9250000125,2.2502500125,1.397249995,9.58325003,18,8,0.0,15.1,4,0,05:00 AM,09:09 PM,04:38 AM,09:33 PM,14,13,15,13,32,70,96,0.4,1011,15,10,207,19,HU1
2016-07-04 23:00:00,1.3610000025,0.17475000025,3.555750175,2.2774999874999997,1.8110000199999998,2.19449997,1.36124998,1.0195000170000001,7.111249925,18,8,0.0,15.1,4,0,05:00 AM,09:09 PM,04:38 AM,09:33 PM,14,13,14,13,31,78,96,0.0,1011,14,10,216,18,HU1
2016-07-05 00:00:00,1.11099997,0.07200000075,3.1222500500000003,1.960999995,1.3167500175,1.8722499625000002,1.0277499997500001,0.5749999882500001,5.083250045,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,13,12,14,12,30,85,96,0.0,1010,14,10,226,17,HU1
2016-07-05 01:00:00,1.027749985,0.10000000149999999,3.0332499175,1.8002499925,1.0500000125,1.7030000100000002,0.8057499975,0.5362500027499999,4.6112500425,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,13,12,14,12,28,90,96,0.0,1010,14,10,232,17,HU1
2016-07-05 02:00:00,1.2497499875,0.08900000174999999,2.955999955,1.7387499975,1.1414999965000001,1.6997499775,0.77799999725,0.5142499955,4.4997499,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,13,12,14,12,27,95,96,0.0,1010,14,10,239,16,HU1
2016-07-05 03:00:00,1.3329999725000001,0.08625000175,3.0664999324999997,1.79474999,1.2139999874999998,1.69725001,0.8612499985000001,0.5497500005,4.5834999100000005,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,13,12,14,12,26,100,96,0.0,1010,14,10,246,16,HU1
2016-07-05 04:00:00,1.6387500199999998,0.18350000675,4.1612499675,1.9777499724999998,1.9000000075,2.030749975,1.6389999999999998,0.7332500070000001,5.916749955,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,12,12,13,12,28,100,95,0.0,1010,13,10,269,18,HU1
2016-07-05 05:00:00,2.19449997,0.63600000725,6.2640000874999995,2.7080000325,4.8527500025000005,3.2417500025,3.44449991,1.8109999600000002,10.194499960000002,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,12,11,13,11,30,99,94,0.0,1011,13,10,291,19,HU1
2016-07-05 06:00:00,4.083250104999999,1.091500015,9.416750002499999,4.194250047500001,8.07224989,4.9607499850000005,4.4722499849999995,2.919750035,15.638750049999999,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,11,13,11,33,99,92,0.0,1012,13,10,314,20,HU1
2016-07-05 07:00:00,4.833500145,1.0639999820000001,10.427999975,4.2664999975,8.3304998875,4.9970000975,5.1387499575,3.333249985,19.52799985,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,11,13,11,32,96,91,0.0,1013,13,10,318,21,HU1
2016-07-05 08:00:00,4.1387499575,1.13024996275,9.677999982500001,4.5164999675,7.4222499125,5.0665000675,4.0277500150000005,2.5222499975,18.6665001,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,11,13,11,31,93,89,0.0,1014,13,10,323,21,HU1
2016-07-05 09:00:00,3.7780000575000003,1.0417500115,8.5192499475,4.175250025,6.5110000375,4.4804999825,3.88900006,2.3722499624999998,17.305749900000002,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,11,13,11,30,91,87,0.0,1014,13,10,327,22,HU1
2016-07-05 10:00:00,3.9445000274999997,0.8277499822500001,8.425499977500001,4.5747498874999994,6.1862499725,4.4945000425,4.0,2.5164999975,17.69449995,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,13,15,13,26,85,80,0.0,1015,15,10,321,20,HU1
2016-07-05 11:00:00,3.8057500749999997,0.9360000045000001,8.183499935,4.205500005,5.50849998,4.5417499525,3.5835000299999997,1.9860000324999998,16.083250025,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,15,16,15,22,79,73,0.0,1016,16,10,314,18,HU1
2016-07-05 12:00:00,3.63900006,0.783249989,7.8749999074999995,4.31950006,4.6302499775,4.6030000475,3.5832499875,1.9027500149999999,14.555749900000002,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,17,17,17,19,73,67,0.0,1017,17,10,307,16,HU1
2016-07-05 13:00:00,3.7779999975,0.7555000035,7.68325007,4.344499945,4.7055000075,4.1582499749999995,3.583249985,1.8887500175,13.944499975,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,17,17,17,17,81,69,0.0,1017,17,10,303,14,HU1
2016-07-05 14:00:00,3.8612500450000002,0.98874999525,7.620000032499999,4.6022499525,4.7972500325,4.13625002,3.5557500125,1.969500005,13.944749825000002,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,17,17,17,16,90,70,0.1,1017,17,10,299,12,HU1
2016-07-05 15:00:00,4.27750015,1.01100000675,9.11375007,4.413999945,5.38050008,4.86675,4.0277500150000005,2.3140000124999998,16.1665001,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,12,17,17,17,15,98,72,0.1,1018,17,10,295,11,HU1
2016-07-05 16:00:00,4.2777498975,1.04150000175,9.18325001,4.983499945,6.902749895,4.7192500850000005,4.500250100000001,2.7557499974999997,18.75,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,12,16,16,16,19,81,76,0.1,1018,16,10,294,13,HU1
2016-07-05 17:00:00,4.583249927500001,1.2859999850000001,10.839249899999999,5.577500047499999,9.4194998625,4.9249999550000005,6.082999944999999,3.2917499550000002,20.47249985,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,12,15,16,15,23,64,80,0.0,1018,16,10,293,14,HU1
2016-07-05 18:00:00,4.41675019,1.3695000099999999,10.441750175000001,5.6692498925,9.20025015,5.19999993,5.9722501025,3.5109999175,19.52775,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,12,14,15,14,27,47,83,0.0,1018,15,10,293,16,HU1
2016-07-05 19:00:00,3.8610000600000003,1.1667500295,9.81375006,4.8527500324999995,8.447249997499998,5.2417500025,5.0,2.897249995,17.41674995,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,12,14,12,27,35,86,0.0,1019,14,10,292,15,HU1
2016-07-05 20:00:00,3.638749955,0.9667500259999999,8.949999989999998,3.99449998,6.177749992500001,4.3945000175,4.416750015000001,2.7664999975,15.527999900000001,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,11,11,12,11,27,24,89,0.3,1019,12,9,291,15,HU1
2016-07-05 21:00:00,2.99999994,0.908499987,7.1475000675,3.3802499475000003,5.5917500275,3.7972500350000002,3.7220000000000004,2.5414999725,13.194499975,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,10,10,11,10,27,13,91,0.3,1020,11,9,290,14,HU1
2016-07-05 22:00:00,2.2777499850000003,0.4417499975,5.188750045,2.6167499850000002,3.583500025,3.00550002,2.3334999975,1.4722500125,10.13875008,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,9,9,11,9,26,12,92,0.2,1020,11,7,283,13,HU1
2016-07-05 23:00:00,1.2777499525,0.19175000125,3.8304999050000004,2.28075002,1.6862499725,2.18325001,1.2775000025,0.76675000775,6.9165000899999995,17,11,0.0,14.3,3,0,06:04 AM,09:53 PM,04:39 AM,09:33 PM,9,8,10,8,25,11,93,0.0,1020,10,4,276,12,HU1
2016-07-06 00:00:00,1.083249985,0.0945000015,3.2610001125,1.9332499925,1.2304999525,1.87475002,1.11099998475,0.55850000675,4.861000059999999,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,8,7,9,7,23,10,95,0.0,1020,9,2,270,12,HU1
2016-07-06 01:00:00,0.888999999,0.04700000050000001,3.0169998875,1.7887500075,1.0722500075,1.644250035,0.77799999725,0.5110000075,4.3330000625,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,8,7,9,7,23,11,95,0.0,1020,9,2,275,12,HU1
2016-07-06 02:00:00,1.08324996975,0.0667500015,2.9780000175,1.7722499675,1.07249997525,1.655750005,0.833499998,0.4360000045,4.4445000875,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,8,6,8,6,23,12,95,0.0,1020,8,2,281,11,HU1
2016-07-06 03:00:00,1.249749985,0.09725000174999998,3.0414998675,1.7365000099999999,1.216499985,1.7109999924999997,0.916749999,0.52775000025,4.6667498375,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,7,6,8,6,23,14,95,0.0,1020,8,2,287,11,HU1
2016-07-06 04:00:00,1.4442500199999997,0.15249999800000003,4.011249899999999,2.0164999975000004,1.8359999925000001,1.9997499875,1.5835000275,0.85574999425,6.472249985,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,8,7,9,7,20,19,93,0.0,1021,9,5,288,11,HU1
2016-07-06 05:00:00,2.44475004,0.6749999895,7.4222500325,2.93875003,5.5499999525,3.19725001,3.6667500725,2.11925,10.5,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,8,8,10,8,16,24,90,0.0,1021,10,7,288,10,HU1
2016-07-06 06:00:00,4.666749955,1.32224998,10.422249975,4.3277499950000005,9.352750075,5.1030000425,5.833250045,3.2304999825,17.888999925,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,9,9,11,9,13,29,88,0.0,1021,10,10,289,9,HU1
2016-07-06 07:00:00,5.5830000625,1.3332499825,11.258250025,4.7695000175,10.1277501425,6.0444998725,5.8332499275,3.6750000125,21.5834999,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,9,11,12,11,12,34,82,0.0,1021,12,10,285,10,HU1
2016-07-06 08:00:00,5.138750075,1.15274999875,10.402999915,5.2360000325,9.033249855,5.769500020000001,4.7777500150000005,3.18599999,20.499750125000002,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,9,13,13,13,12,40,75,0.0,1021,13,10,281,10,HU1
2016-07-06 09:00:00,5.027750015,1.0887500075,10.633499975,5.838750002499999,7.825000047500001,5.3057500125,4.194250105,3.2000000475,20.55550005,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,9,14,15,14,12,46,69,0.0,1022,15,10,277,10,HU1
2016-07-06 10:00:00,4.5,0.8972499964999999,9.32549989,5.31350005,7.0332499725,4.9914999025,3.9167500724999997,2.525000035,18.77775,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,9,15,16,15,12,61,66,0.0,1022,16,10,274,10,HU1
2016-07-06 11:00:00,4.80550003,0.888750002,8.5387500225,4.988999995,6.18050015,4.4249999525,3.666999995,2.1997499475,17.083499900000003,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,9,16,16,16,13,76,63,0.0,1022,16,10,270,10,HU1
2016-07-06 12:00:00,3.972250045,0.7277500035,8.4275001575,4.5167499475,5.36400008,5.11675012,3.3052499275000002,2.2280000149999997,15.805500025,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,10,17,17,17,13,90,60,0.0,1022,17,10,267,10,HU1
2016-07-06 13:00:00,3.4997500225,0.7057499884999999,9.030499965,4.74725005,5.3307499875,4.341749907500001,3.3052499275000002,2.56924999,14.833250049999998,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,10,18,18,18,14,85,62,0.0,1022,18,10,263,11,HU1
2016-07-06 14:00:00,3.7779999975,0.9222500025,9.55825018,5.469249965,5.416749955,4.50275016,3.2499999975000002,2.48875004,15.1665001,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,11,18,18,18,15,81,64,0.0,1021,18,10,260,12,HU1
2016-07-06 15:00:00,4.027750075,0.78875000775,10.377500155,5.3722499925000005,6.7055001275,4.166499855,4.00000006,3.152750015,16.500249875,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,12,18,18,18,17,76,67,0.0,1021,18,10,256,12,HU1
2016-07-06 16:00:00,4.333250045,1.108249995,10.3559999875,5.3384999625,8.1390000575,5.319249990000001,4.5277498975,3.108500005,17.944499975,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,12,18,18,18,16,74,70,0.0,1021,18,10,258,11,HU1
2016-07-06 17:00:00,4.83349991,1.05000001325,11.416499900000002,5.833500087499999,8.81125021,5.944249987499999,5.833250045,3.9277500499999998,21.027999875000003,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,13,17,17,17,15,72,73,0.0,1021,17,10,260,10,HU1
2016-07-06 18:00:00,4.916749955,1.297250005,10.755749875,5.8832500575,10.039000067500002,6.31124997,5.9447500699999996,3.149749995,21.02775,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,13,17,17,17,14,71,77,0.0,1020,17,10,262,9,HU1
2016-07-06 19:00:00,4.055249872499999,1.12799999,9.0164999675,5.2057500175,8.347249985000001,5.2417500025,4.80550003,2.93049997,17.63899995,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,13,16,16,16,16,71,80,0.0,1020,16,10,247,9,HU1
2016-07-06 20:00:00,3.6665000300000004,0.94150000825,7.71875012,4.33650005,7.097000002500001,4.4972499599999995,4.2777499575,2.7609999775,15.5834999,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,13,15,15,15,17,72,84,0.0,1020,15,10,231,9,HU1
2016-07-06 21:00:00,3.05549997,0.6997499915,7.188500017499999,3.922500045,5.8277500875,3.9889999625000003,3.30550003,2.3555000125,13.861000075,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,13,14,15,14,19,73,88,0.0,1020,15,10,216,9,HU1
2016-07-06 22:00:00,2.138749985,0.51124999675,4.75574994,2.9387500275000003,3.9305000900000002,3.18050003,2.1667499825000003,1.544499965,9.8057499,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,12,14,14,14,21,62,88,0.0,1020,14,10,216,11,HU1
2016-07-06 23:00:00,1.4164999699999998,0.20550000300000001,3.6749998799999997,2.3250000025,2.0862499775,2.2112500075,1.4442499875,1.12224997525,6.86100006,18,8,0.0,14.3,3,6,07:13 AM,10:28 PM,04:40 AM,09:32 PM,12,13,14,13,24,51,88,0.0,1019,14,10,215,14,HU1
2016-07-07 00:00:00,1.138749955,0.08350000175,3.1165001099999996,2.1057499925,1.4862499825,1.9442499875,1.027749985,0.91674999925,5.5,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,12,13,14,13,27,41,88,0.0,1019,14,10,215,16,HU1
2016-07-07 01:00:00,1.0277499697499999,0.083500002,2.86124985,1.9167500275,1.077749969,1.6304999900000001,0.8057499975,0.7775000034999999,4.72249985,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,12,13,14,13,27,44,88,0.0,1018,14,10,216,16,HU1
2016-07-07 02:00:00,1.2219999725,0.09149999925,2.833999935,1.86075002,1.04174998275,1.6665000025,0.80574999775,0.46125000725000004,4.1664999725000005,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,12,13,14,13,27,46,87,0.0,1018,14,10,217,16,HU1
2016-07-07 03:00:00,1.1387499549999998,0.14449999849999998,3.0279999374999997,1.80549997,1.1502499875,1.716750025,0.91674999925,0.424999997,4.6667500725,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,12,12,14,12,27,49,87,0.0,1018,14,10,218,17,HU1
2016-07-07 04:00:00,1.3885000074999998,0.194500003,4.1442499150000005,1.9112499975,2.0057500325,1.969500005,1.333249985,0.719499983,6.194500087500001,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,12,12,14,12,27,60,88,0.0,1017,14,10,216,17,HU1
2016-07-07 05:00:00,2.5832500150000004,0.66375000375,7.178250029999999,2.96075003,4.73900002,3.0082499375,3.3052500499999997,1.8392499975,10.30574992,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,12,13,14,13,27,71,89,0.0,1017,14,10,214,17,HU1
2016-07-07 06:00:00,4.16650015,1.1664999725,9.905750062500001,4.17749998,9.247250075,4.9667500275,5.3332499275,3.4362500325000003,16.444499975,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,12,13,14,13,26,81,90,0.0,1017,14,10,213,18,HU1
2016-07-07 07:00:00,4.9999998825,1.1887500000000002,10.975000124999998,4.80250004,9.36374998,5.06924999,5.361249925,3.3304999475,20.444499975,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,13,13,14,13,29,85,90,0.0,1017,14,10,214,19,HU1
2016-07-07 08:00:00,4.805750012500001,1.18624997,10.288999849999998,4.87799999,7.919249890000001,5.4612499475,4.111000002499999,3.1777499925,19.58325005,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,13,13,14,13,31,90,91,0.0,1017,14,10,215,20,HU1
2016-07-07 09:00:00,4.2777498975,1.3445000025,9.944250030000001,4.5557499825,7.411250112499999,5.7362500425,3.7500000625,2.93325001,19.083499900000003,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,13,13,15,13,33,94,91,0.0,1017,14,10,217,21,HU1
2016-07-07 10:00:00,4.25,0.88625000425,10.0389998775,4.5445000225,6.5582499499999996,5.06099987,3.5832499875,2.586000025,17.833499924999998,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,14,15,16,15,32,92,86,0.0,1017,16,10,225,21,HU1
2016-07-07 11:00:00,3.8332500449999998,0.90275000025,8.7997499825,4.47800003,5.5247498749999995,4.4780000425,3.6944999675,2.2502499824999997,16.5279999,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,14,17,18,17,31,90,80,0.0,1017,18,10,232,22,HU1
2016-07-07 12:00:00,3.3057500149999997,0.7277499885000001,9.2169998425,4.3942500825,5.3222498875,4.844499945,2.916750015,1.9415000075,14.972249999999999,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,19,19,19,30,88,74,0.0,1017,19,10,240,23,HU1
2016-07-07 13:00:00,3.611250045,0.7807499764999999,8.1697499775,4.35800004,5.3277500875,3.9472500075,2.7502499824999997,1.9472500074999999,15.110750174999998,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,19,19,19,30,89,75,0.0,1016,19,10,239,23,HU1
2016-07-07 14:00:00,3.6667500125,0.84450000475,8.6167499725,4.2722499675,5.23600006,4.1862500325,2.94450003,2.1222499,14.44449995,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,19,19,19,30,89,75,0.0,1016,19,10,239,22,HU1
2016-07-07 15:00:00,3.916750015,1.047499984,10.69175,4.8360000275,6.3249999274999995,3.8750000625,3.7780000575000003,2.6637499325,15.833499925,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,19,19,19,30,90,76,0.0,1016,19,10,239,22,HU1
2016-07-07 16:00:00,4.9722498675,1.263749985,10.433499945,5.2055000074999995,7.633249997499999,5.2500000025,4.5552500474999995,2.925250115,18.8057499,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,19,19,19,28,84,78,0.0,1016,19,10,236,20,HU1
2016-07-07 17:00:00,5.0554999125,1.1862500025,11.247499999999999,5.5857500425,8.9442498675,5.8804999575,5.9162498725,3.5079999575,20.33325005,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,19,19,19,25,78,79,0.0,1015,19,10,233,18,HU1
2016-07-07 18:00:00,4.944499970000001,1.2332499925,10.313749915,5.6585000775,9.4972503225,5.6445000175,5.8890000575000006,3.1750000700000003,19.611000075,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,19,19,19,23,72,81,0.0,1015,19,10,230,15,HU1
2016-07-07 19:00:00,3.8329999449999996,1.2002499865,9.447249862500001,4.5807500175,8.138750075,4.388750079999999,4.583250045000001,2.8277499675,17.555500025,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,18,18,18,24,60,86,0.0,1015,17,10,228,15,HU1
2016-07-07 20:00:00,3.5557500125,0.8637500107499999,8.4532498425,4.1857500975,7.0664998274999995,3.9277499925000003,4.38899994,2.4280000325,16.972000124999997,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,15,16,16,16,26,47,91,0.1,1015,16,9,226,15,HU1
2016-07-07 21:00:00,3.4444999675,0.81350000225,7.34774989,3.3192499275000005,6.45299995,3.905750035,3.583500025,2.3609999425,15.41674995,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,14,15,15,15,28,34,96,0.1,1015,15,9,224,14,HU1
2016-07-07 22:00:00,2.6112499825,0.608500004,5.028249947499999,2.8607499899999995,3.5554999125,2.7554999600000003,2.38900006,1.3860000074999999,10.611000055,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,14,14,15,14,27,42,96,0.1,1014,15,9,219,15,HU1
2016-07-07 23:00:00,1.80574998,0.3165000045,3.8332500175,2.2224999975,1.8195000000000001,2.099999965,1.5835000300000002,0.7665000107500001,7.8330000625,19,14,0.0,13.5,5,14,08:23 AM,10:58 PM,04:41 AM,09:31 PM,14,13,14,13,27,49,97,0.0,1014,14,10,215,15,HU1
2016-07-08 00:00:00,1.5,0.125000002,3.2112499625,1.95525001,1.1665,1.7307500225,1.02774998425,0.5137500017500001,5.9722499849999995,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,13,12,14,12,27,57,97,0.0,1013,14,10,211,15,HU1
2016-07-08 01:00:00,1.527999995,0.064250002,2.9892499000000003,1.8164999925,1.1749999825000002,1.5777499675,0.94449998425,0.45574999625,5.5,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,13,12,13,12,28,67,97,0.0,1013,13,10,210,16,HU1
2016-07-08 02:00:00,1.63925001,0.09450000175,2.830750015,1.75275001,1.07499997525,1.5804999775,0.88899999875,0.43624999375,5.138750075,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,13,12,13,12,29,77,97,0.0,1012,13,10,210,16,HU1
2016-07-08 03:00:00,1.611500025,0.07525000175,2.9279999575,1.7667499949999999,1.089000015,1.56375,0.94449999925,0.463999994,5.500250100000001,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,13,11,13,11,30,87,97,0.0,1011,13,10,209,17,HU1
2016-07-08 04:00:00,1.77800003,0.1719999985,3.7694999425000004,1.9247500449999997,1.6582500025,1.916500005,1.472249985,0.63050000375,6.4722499849999995,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,13,12,14,12,28,92,97,0.0,1011,14,10,212,17,HU1
2016-07-08 05:00:00,2.4722499525,0.5860000029999999,6.52525,2.752500015,4.1972498875,3.0195000175000004,3.0,1.5860000264999998,9.88875006,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,14,13,14,13,26,96,96,0.0,1010,14,10,215,16,HU1
2016-07-08 06:00:00,4.19424993,0.9944999807499999,9.7417499425,3.9805000424999997,8.7664998775,5.0555000324999995,5.44449997,2.7027500275,16.722000125,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,14,14,15,14,24,100,96,0.0,1009,15,10,218,15,HU1
2016-07-08 07:00:00,5.111249925,1.3887500175,11.247499874999999,4.586000025000001,8.98874986,5.0054999575,5.55600023,3.24449998,19.72225,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,14,15,15,15,28,96,92,0.0,1010,15,10,233,19,HU1
2016-07-08 08:00:00,4.166499915,1.0555000015,10.08574992,4.914250075,7.786250115,5.3777500375,4.611249924999999,2.8194999725,19.888999950000002,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,14,16,16,16,32,91,88,0.3,1010,16,9,247,22,HU1
2016-07-08 09:00:00,4.221999885,1.0389999905000002,9.7560001025,4.4939999,7.25549996,5.094500065,4.1942499875,2.5195000149999998,19.916500075000002,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,14,17,17,17,36,87,84,0.4,1010,17,9,262,26,HU1
2016-07-08 10:00:00,3.667000055,0.927500009,9.2864998275,4.408250005,6.724999905,5.23300004,3.9442500474999997,2.5415000325,17.805500025,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,14,18,18,18,35,72,79,0.2,1010,18,9,264,27,HU1
2016-07-08 11:00:00,3.8334999675,0.8445000055,8.7082500775,4.1249999724999995,5.8000000725,4.7972500325,3.4722499825,1.9692499325,17.0834999,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,13,18,18,18,34,57,74,0.0,1011,18,10,267,27,HU1
2016-07-08 12:00:00,3.777749955,0.69749999025,8.92775011,4.09975004,5.68624997,4.96125007,3.44450003,1.777750015,15.888999950000002,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,13,19,19,19,34,41,68,0.0,1011,19,10,269,28,HU1
2016-07-08 13:00:00,3.6389999975,0.6807499975,8.9385001375,4.25574997,5.797249912500001,5.00275004,3.9445000275,2.100249945,14.861249925000001,19,13,0.0,15.8,5,21,09:34 AM,11:24 PM,04:42 AM,09:31 PM,13,19,19,19,34,37,67,0.0,1012,19,10,269,28,HU1
